Serial Number:20440473 --,,,,,,,
,,,,,,,
Date Time - GMT +01:00,"Temp, (*C)","RH, (%)","DewPt, (*C)",Low Power,Button Down,Host Connect,EOF
02/11/18 23:54,2.61,99.98,2.61, , , , 
03/11/18 00:54,2.61,99.98,2.61, , , , 
03/11/18 01:54,2.7,99.98,2.7, , , , 
03/11/18 02:54,2.7,99.98,2.7, , , , 
03/11/18 03:54,2.74,99.98,2.74, , , , 
03/11/18 04:54,2.53,99.98,2.52, , , , 
03/11/18 05:54,2.49,99.98,2.48, , , , 
03/11/18 06:54,2.44,99.98,2.44, , , , 
03/11/18 07:54,2.44,99.98,2.44, , , , 
03/11/18 08:54,2.27,99.98,2.27, , , , 
03/11/18 09:54,2.61,99.98,2.61, , , , 
03/11/18 10:54,2.83,99.98,2.83, , , , 
03/11/18 11:54,2.83,99.98,2.83, , , , 
03/11/18 12:54,2.74,99.98,2.74, , , , 
03/11/18 13:54,3,99.98,3, , , , 
03/11/18 14:54,2.79,99.98,2.78, , , , 
03/11/18 15:54,2.91,99.98,2.91, , , , 
03/11/18 16:54,3.04,99.98,3.04, , , , 
03/11/18 17:54,2.87,99.98,2.87, , , , 
03/11/18 18:54,2.31,99.98,2.31, , , , 
03/11/18 19:54,2.23,99.98,2.22, , , , 
03/11/18 20:54,2.23,99.98,2.22, , , , 
03/11/18 21:54,2.44,99.98,2.44, , , , 
03/11/18 22:54,2.61,99.98,2.61, , , , 
03/11/18 23:54,2.27,99.98,2.27, , , , 
04/11/18 00:54,2.23,99.98,2.22, , , , 
04/11/18 01:54,2.27,99.98,2.27, , , , 
04/11/18 02:54,2.53,99.98,2.52, , , , 
04/11/18 03:54,2.27,99.98,2.27, , , , 
04/11/18 04:54,2.23,99.98,2.22, , , , 
04/11/18 05:54,2.66,99.98,2.65, , , , 
04/11/18 06:54,2.79,99.98,2.78, , , , 
04/11/18 07:54,2.7,99.98,2.7, , , , 
04/11/18 08:54,2.49,99.98,2.48, , , , 
04/11/18 09:54,2.7,99.98,2.7, , , , 
04/11/18 10:54,2.79,99.98,2.78, , , , 
04/11/18 11:54,2.91,99.98,2.91, , , , 
04/11/18 12:54,2.79,99.98,2.78, , , , 
04/11/18 13:54,2.79,99.98,2.78, , , , 
04/11/18 14:54,2.74,99.98,2.74, , , , 
04/11/18 15:54,2.79,99.98,2.78, , , , 
04/11/18 16:54,2.79,99.98,2.78, , , , 
04/11/18 17:54,2.91,99.98,2.91, , , , 
04/11/18 18:54,2.79,99.98,2.78, , , , 
04/11/18 19:54,2.61,99.98,2.61, , , , 
04/11/18 20:54,2.44,99.98,2.44, , , , 
04/11/18 21:54,2.49,99.98,2.48, , , , 
04/11/18 22:54,2.4,99.98,2.4, , , , 
04/11/18 23:54,2.96,99.98,2.95, , , , 
05/11/18 00:54,2.44,99.98,2.44, , , , 
05/11/18 01:54,2.4,99.98,2.4, , , , 
05/11/18 02:54,2.66,99.98,2.65, , , , 
05/11/18 03:54,2.57,99.98,2.57, , , , 
05/11/18 04:54,2.57,99.98,2.57, , , , 
05/11/18 05:54,2.74,99.98,2.74, , , , 
05/11/18 06:54,2.27,99.98,2.27, , , , 
05/11/18 07:54,2.57,99.98,2.57, , , , 
05/11/18 08:54,2.27,99.98,2.27, , , , 
05/11/18 09:54,2.87,99.98,2.87, , , , 
05/11/18 10:54,2.91,99.98,2.91, , , , 
05/11/18 11:54,2.44,99.98,2.44, , , , 
05/11/18 12:54,2.66,99.98,2.65, , , , 
05/11/18 13:54,2.49,99.98,2.48, , , , 
05/11/18 14:54,2.74,99.98,2.74, , , , 
05/11/18 15:54,2.91,99.98,2.91, , , , 
05/11/18 16:54,2.91,99.98,2.91, , , , 
05/11/18 17:54,2.79,99.98,2.78, , , , 
05/11/18 18:54,3.13,99.98,3.13, , , , 
05/11/18 19:54,2.96,99.98,2.95, , , , 
05/11/18 20:54,2.91,99.98,2.91, , , , 
05/11/18 21:54,3.3,99.98,3.3, , , , 
05/11/18 22:54,3.21,99.98,3.21, , , , 
05/11/18 23:54,2.83,99.98,2.83, , , , 
06/11/18 00:54,2.91,99.98,2.91, , , , 
06/11/18 01:54,2.49,99.98,2.48, , , , 
06/11/18 02:54,2.61,99.98,2.61, , , , 
06/11/18 03:54,2.7,99.98,2.7, , , , 
06/11/18 04:54,2.74,99.98,2.74, , , , 
06/11/18 05:54,2.74,99.98,2.74, , , , 
06/11/18 06:54,2.79,99.98,2.78, , , , 
06/11/18 07:54,2.7,99.98,2.7, , , , 
06/11/18 08:54,3.09,99.98,3.08, , , , 
06/11/18 09:54,3.13,99.98,3.13, , , , 
06/11/18 10:54,3.17,99.98,3.17, , , , 
06/11/18 11:54,3.09,99.98,3.08, , , , 
06/11/18 12:54,3.26,99.98,3.26, , , , 
06/11/18 13:54,2.87,99.98,2.87, , , , 
06/11/18 14:54,3.13,99.98,3.13, , , , 
06/11/18 15:54,2.79,99.98,2.78, , , , 
06/11/18 16:54,2.74,99.98,2.74, , , , 
06/11/18 17:54,2.79,99.98,2.78, , , , 
06/11/18 18:54,2.53,99.98,2.52, , , , 
06/11/18 19:54,2.57,99.98,2.57, , , , 
06/11/18 20:54,2.44,99.98,2.44, , , , 
06/11/18 21:54,2.36,99.98,2.35, , , , 
06/11/18 22:54,2.44,99.98,2.44, , , , 
06/11/18 23:54,2.7,99.98,2.7, , , , 
07/11/18 00:54,3.56,99.98,3.56, , , , 
07/11/18 01:54,2.96,99.98,2.95, , , , 
07/11/18 02:54,2.44,99.98,2.44, , , , 
07/11/18 03:54,2.83,99.98,2.83, , , , 
07/11/18 04:54,2.61,99.98,2.61, , , , 
07/11/18 05:54,2.53,99.98,2.52, , , , 
07/11/18 06:54,2.4,99.98,2.4, , , , 
07/11/18 07:54,2.74,99.98,2.74, , , , 
07/11/18 08:54,2.44,99.98,2.44, , , , 
07/11/18 09:54,2.31,99.98,2.31, , , , 
07/11/18 10:54,2.27,99.98,2.27, , , , 
07/11/18 11:54,2.27,99.98,2.27, , , , 
07/11/18 12:54,2.23,99.98,2.22, , , , 
07/11/18 13:54,2.27,99.98,2.27, , , , 
07/11/18 14:54,2.23,99.98,2.22, , , , 
07/11/18 15:54,2.23,99.98,2.22, , , , 
07/11/18 16:54,2.14,99.98,2.14, , , , 
07/11/18 17:54,2.19,99.98,2.18, , , , 
07/11/18 18:54,2.19,99.98,2.18, , , , 
07/11/18 19:54,2.14,99.98,2.14, , , , 
07/11/18 20:54,2.14,99.98,2.14, , , , 
07/11/18 21:54,2.1,99.98,2.09, , , , 
07/11/18 22:54,2.1,99.98,2.09, , , , 
07/11/18 23:54,2.1,99.98,2.09, , , , 
08/11/18 00:54,2.1,99.98,2.09, , , , 
08/11/18 01:54,2.06,99.98,2.05, , , , 
08/11/18 02:54,2.06,99.98,2.05, , , , 
08/11/18 03:54,2.01,99.98,2.01, , , , 
08/11/18 04:54,2.01,99.98,2.01, , , , 
08/11/18 05:54,2.01,99.98,2.01, , , , 
08/11/18 06:54,1.97,99.98,1.97, , , , 
08/11/18 07:54,2.01,99.98,2.01, , , , 
08/11/18 08:54,1.93,99.98,1.92, , , , 
08/11/18 09:54,1.97,99.98,1.97, , , , 
08/11/18 10:54,1.97,99.98,1.97, , , , 
08/11/18 11:54,1.93,99.98,1.92, , , , 
08/11/18 12:54,1.97,99.98,1.97, , , , 
08/11/18 13:54,2.01,99.98,2.01, , , , 
08/11/18 14:54,1.97,99.98,1.97, , , , 
08/11/18 15:54,1.97,99.98,1.97, , , , 
08/11/18 16:54,1.93,99.98,1.92, , , , 
08/11/18 17:54,1.93,99.98,1.92, , , , 
08/11/18 18:54,1.93,99.98,1.92, , , , 
08/11/18 19:54,1.84,99.98,1.84, , , , 
08/11/18 20:54,1.71,99.98,1.71, , , , 
08/11/18 21:54,1.63,99.98,1.62, , , , 
08/11/18 22:54,1.54,99.98,1.54, , , , 
08/11/18 23:54,1.5,99.98,1.49, , , , 
09/11/18 00:54,1.54,99.98,1.54, , , , 
09/11/18 01:54,1.54,99.98,1.54, , , , 
09/11/18 02:54,1.54,99.98,1.54, , , , 
09/11/18 03:54,1.46,99.98,1.45, , , , 
09/11/18 04:54,1.5,99.98,1.49, , , , 
09/11/18 05:54,1.5,99.98,1.49, , , , 
09/11/18 06:54,1.54,99.98,1.54, , , , 
09/11/18 07:54,1.54,99.98,1.54, , , , 
09/11/18 08:54,1.63,99.98,1.62, , , , 
09/11/18 09:54,1.67,99.98,1.67, , , , 
09/11/18 10:54,1.71,99.98,1.71, , , , 
09/11/18 11:54,1.71,99.98,1.71, , , , 
09/11/18 12:54,1.71,99.98,1.71, , , , 
09/11/18 13:54,1.76,99.98,1.75, , , , 
09/11/18 14:54,1.76,99.98,1.75, , , , 
09/11/18 15:54,1.76,99.98,1.75, , , , 
09/11/18 16:54,1.8,99.98,1.79, , , , 
09/11/18 17:54,1.76,99.98,1.75, , , , 
09/11/18 18:54,1.76,99.98,1.75, , , , 
09/11/18 19:54,1.76,99.98,1.75, , , , 
09/11/18 20:54,1.76,99.98,1.75, , , , 
09/11/18 21:54,1.76,99.98,1.75, , , , 
09/11/18 22:54,1.8,99.98,1.79, , , , 
09/11/18 23:54,1.71,99.98,1.71, , , , 
10/11/18 00:54,1.71,99.98,1.71, , , , 
10/11/18 01:54,1.67,99.98,1.67, , , , 
10/11/18 02:54,1.67,99.98,1.67, , , , 
10/11/18 03:54,1.67,99.98,1.67, , , , 
10/11/18 04:54,1.67,99.98,1.67, , , , 
10/11/18 05:54,1.67,99.98,1.67, , , , 
10/11/18 06:54,1.58,99.98,1.58, , , , 
10/11/18 07:54,1.58,99.98,1.58, , , , 
10/11/18 08:54,1.58,99.98,1.58, , , , 
10/11/18 09:54,1.5,99.98,1.49, , , , 
10/11/18 10:54,1.58,99.98,1.58, , , , 
10/11/18 11:54,1.54,99.98,1.54, , , , 
10/11/18 12:54,1.67,99.98,1.67, , , , 
10/11/18 13:54,1.67,99.98,1.67, , , , 
10/11/18 14:54,1.63,99.98,1.62, , , , 
10/11/18 15:54,1.58,99.98,1.58, , , , 
10/11/18 16:54,1.63,99.98,1.62, , , , 
10/11/18 17:54,1.58,99.98,1.58, , , , 
10/11/18 18:54,1.76,99.98,1.75, , , , 
10/11/18 19:54,1.58,99.98,1.58, , , , 
10/11/18 20:54,1.5,99.98,1.49, , , , 
10/11/18 21:54,1.54,99.98,1.54, , , , 
10/11/18 22:54,1.71,99.98,1.71, , , , 
10/11/18 23:54,1.8,99.98,1.79, , , , 
11/11/18 00:54,1.84,99.98,1.84, , , , 
11/11/18 01:54,2.01,99.98,2.01, , , , 
11/11/18 02:54,1.8,99.98,1.79, , , , 
11/11/18 03:54,1.67,99.98,1.67, , , , 
11/11/18 04:54,1.58,99.98,1.58, , , , 
11/11/18 05:54,2.06,99.98,2.05, , , , 
11/11/18 06:54,2.06,99.98,2.05, , , , 
11/11/18 07:54,2.06,99.98,2.05, , , , 
11/11/18 08:54,1.84,99.98,1.84, , , , 
11/11/18 09:54,1.97,99.98,1.97, , , , 
11/11/18 10:54,2.36,99.98,2.35, , , , 
11/11/18 11:54,2.31,99.98,2.31, , , , 
11/11/18 12:54,2.27,99.98,2.27, , , , 
11/11/18 13:54,2.31,99.98,2.31, , , , 
11/11/18 14:54,2.7,99.98,2.7, , , , 
11/11/18 15:54,2.61,99.98,2.61, , , , 
11/11/18 16:54,2.74,99.98,2.74, , , , 
11/11/18 17:54,2.1,99.98,2.09, , , , 
11/11/18 18:54,2.19,99.98,2.18, , , , 
11/11/18 19:54,2.06,99.98,2.05, , , , 
11/11/18 20:54,2.19,99.98,2.18, , , , 
11/11/18 21:54,1.93,99.98,1.92, , , , 
11/11/18 22:54,2.1,99.98,2.09, , , , 
11/11/18 23:54,2.31,99.98,2.31, , , , 
12/11/18 00:54,2.57,99.98,2.57, , , , 
12/11/18 01:54,2.57,99.98,2.57, , , , 
12/11/18 02:54,2.27,99.98,2.27, , , , 
12/11/18 03:54,2.06,99.98,2.05, , , , 
12/11/18 04:54,2.01,99.98,2.01, , , , 
12/11/18 05:54,1.97,99.98,1.97, , , , 
12/11/18 06:54,1.97,99.98,1.97, , , , 
12/11/18 07:54,1.97,99.98,1.97, , , , 
12/11/18 08:54,1.97,99.98,1.97, , , , 
12/11/18 09:54,1.93,99.98,1.92, , , , 
12/11/18 10:54,1.97,99.98,1.97, , , , 
12/11/18 11:54,1.97,99.98,1.97, , , , 
12/11/18 12:54,2.01,99.98,2.01, , , , 
12/11/18 13:54,2.01,99.98,2.01, , , , 
12/11/18 14:54,2.01,99.98,2.01, , , , 
12/11/18 15:54,2.01,99.98,2.01, , , , 
12/11/18 16:54,2.19,99.98,2.18, , , , 
12/11/18 17:54,2.19,99.98,2.18, , , , 
12/11/18 18:54,2.19,99.98,2.18, , , , 
12/11/18 19:54,2.19,99.98,2.18, , , , 
12/11/18 20:54,2.06,99.98,2.05, , , , 
12/11/18 21:54,2.01,99.98,2.01, , , , 
12/11/18 22:54,2.06,99.98,2.05, , , , 
12/11/18 23:54,2.19,99.98,2.18, , , , 
13/11/18 00:54,2.27,99.98,2.27, , , , 
13/11/18 01:54,2.1,99.98,2.09, , , , 
13/11/18 02:54,2.14,99.98,2.14, , , , 
13/11/18 03:54,2.06,99.98,2.05, , , , 
13/11/18 04:54,2.1,99.98,2.09, , , , 
13/11/18 05:54,2.1,99.98,2.09, , , , 
13/11/18 06:54,2.06,99.98,2.05, , , , 
13/11/18 07:54,1.97,99.98,1.97, , , , 
13/11/18 08:54,1.97,99.98,1.97, , , , 
13/11/18 09:54,2.01,99.98,2.01, , , , 
13/11/18 10:54,1.97,99.98,1.97, , , , 
13/11/18 11:54,1.88,99.98,1.88, , , , 
13/11/18 12:54,1.97,99.98,1.97, , , , 
13/11/18 13:54,2.01,99.98,2.01, , , , 
13/11/18 14:54,1.97,99.98,1.97, , , , 
13/11/18 15:54,1.93,99.98,1.92, , , , 
13/11/18 16:54,1.93,99.98,1.92, , , , 
13/11/18 17:54,2.01,99.98,2.01, , , , 
13/11/18 18:54,1.97,99.98,1.97, , , , 
13/11/18 19:54,1.84,99.98,1.84, , , , 
13/11/18 20:54,1.8,99.98,1.79, , , , 
13/11/18 21:54,1.8,99.98,1.79, , , , 
13/11/18 22:54,1.8,99.98,1.79, , , , 
13/11/18 23:54,1.84,99.98,1.84, , , , 
14/11/18 00:54,1.84,99.98,1.84, , , , 
14/11/18 01:54,1.84,99.98,1.84, , , , 
14/11/18 02:54,1.84,99.98,1.84, , , , 
14/11/18 03:54,1.93,99.98,1.92, , , , 
14/11/18 04:54,1.88,99.98,1.88, , , , 
14/11/18 05:54,1.84,99.98,1.84, , , , 
14/11/18 06:54,1.8,99.98,1.79, , , , 
14/11/18 07:54,1.76,99.98,1.75, , , , 
14/11/18 08:54,1.8,99.98,1.79, , , , 
14/11/18 09:54,1.76,99.98,1.75, , , , 
14/11/18 10:54,1.71,99.98,1.71, , , , 
14/11/18 11:54,1.67,99.98,1.67, , , , 
14/11/18 12:54,1.71,99.98,1.71, , , , 
14/11/18 13:54,1.76,99.98,1.75, , , , 
14/11/18 14:54,1.71,99.98,1.71, , , , 
14/11/18 15:54,1.76,99.98,1.75, , , , 
14/11/18 16:54,1.71,99.98,1.71, , , , 
14/11/18 17:54,1.63,99.98,1.62, , , , 
14/11/18 18:54,1.37,99.98,1.36, , , , 
14/11/18 19:54,1.41,99.98,1.41, , , , 
14/11/18 20:54,1.33,99.98,1.32, , , , 
14/11/18 21:54,1.33,99.98,1.32, , , , 
14/11/18 22:54,1.41,99.98,1.41, , , , 
14/11/18 23:54,1.46,99.98,1.45, , , , 
15/11/18 00:54,1.41,99.98,1.41, , , , 
15/11/18 01:54,1.37,99.98,1.36, , , , 
15/11/18 02:54,1.07,99.98,1.06, , , , 
15/11/18 03:54,1.07,99.98,1.06, , , , 
15/11/18 04:54,1.33,99.98,1.32, , , , 
15/11/18 05:54,0.94,99.98,0.93, , , , 
15/11/18 06:54,1.03,99.98,1.02, , , , 
15/11/18 07:54,1.11,99.98,1.11, , , , 
15/11/18 08:54,1.2,99.98,1.19, , , , 
15/11/18 09:54,1.54,99.98,1.54, , , , 
15/11/18 10:54,1.46,99.98,1.45, , , , 
15/11/18 11:54,1.58,99.98,1.58, , , , 
15/11/18 12:54,1.5,99.98,1.49, , , , 
15/11/18 13:54,1.2,99.98,1.19, , , , 
15/11/18 14:54,1.5,99.98,1.49, , , , 
15/11/18 15:54,1.58,99.98,1.58, , , , 
15/11/18 16:54,1.28,99.98,1.28, , , , 
15/11/18 17:54,1.54,99.98,1.54, , , , 
15/11/18 18:54,1.11,99.98,1.11, , , , 
15/11/18 19:54,1.07,99.98,1.06, , , , 
15/11/18 20:54,0.68,99.98,0.68, , , , 
15/11/18 21:54,0.64,99.98,0.63, , , , 
15/11/18 22:54,0.6,99.98,0.59, , , , 
15/11/18 23:54,0.55,99.98,0.55, , , , 
16/11/18 00:54,0.43,99.98,0.42, , , , 
16/11/18 01:54,0.13,99.98,0.12, , , , 
16/11/18 02:54,0.04,99.98,0.03, , , , 
16/11/18 03:54,-0.13,99.98,-0.14, , , , 
16/11/18 04:54,-0.26,99.98,-0.27, , , , 
16/11/18 05:54,-0.39,99.98,-0.4, , , , 
16/11/18 06:54,-0.39,99.98,-0.4, , , , 
16/11/18 07:54,-0.65,99.98,-0.65, , , , 
16/11/18 08:54,-0.73,99.98,-0.74, , , , 
16/11/18 09:54,-0.82,99.98,-0.83, , , , 
16/11/18 10:54,-0.73,99.98,-0.74, , , , 
16/11/18 11:54,-0.65,99.98,-0.65, , , , 
16/11/18 12:54,-0.47,99.98,-0.48, , , , 
16/11/18 13:54,-0.39,99.51,-0.46, , , , 
16/11/18 14:54,-0.39,98.37,-0.62, , , , 
16/11/18 15:54,-0.43,98.79,-0.6, , , , 
16/11/18 16:54,-0.56,97.19,-0.96, , , , 
16/11/18 17:54,-0.73,97.89,-1.03, , , , 
16/11/18 18:54,-0.9,96.71,-1.37, , , , 
16/11/18 19:54,-0.99,94.83,-1.72, , , , 
16/11/18 20:54,-1.03,94.75,-1.77, , , , 
16/11/18 21:54,-1.03,94.8,-1.76, , , , 
16/11/18 22:54,-1.08,97.09,-1.48, , , , 
16/11/18 23:54,-1.29,96.26,-1.82, , , , 
17/11/18 00:54,-1.25,96.23,-1.78, , , , 
17/11/18 01:54,-1.25,96.6,-1.72, , , , 
17/11/18 02:54,-1.29,98.55,-1.5, , , , 
17/11/18 03:54,-1.33,96.26,-1.86, , , , 
17/11/18 04:54,-1.38,95.42,-2.02, , , , 
17/11/18 05:54,-1.38,96.26,-1.9, , , , 
17/11/18 06:54,-1.42,96.23,-1.95, , , , 
17/11/18 07:54,-1.59,93.83,-2.46, , , , 
17/11/18 08:54,-1.55,94.61,-2.3, , , , 
17/11/18 09:54,-1.38,94.72,-2.12, , , , 
17/11/18 10:54,-1.46,93.88,-2.32, , , , 
17/11/18 11:54,-1.38,94.32,-2.18, , , , 
17/11/18 12:54,-1.2,93.59,-2.11, , , , 
17/11/18 13:54,-1.16,93.18,-2.13, , , , 
17/11/18 14:54,-1.16,93.15,-2.13, , , , 
17/11/18 15:54,-1.25,92.82,-2.26, , , , 
17/11/18 16:54,-1.5,93.48,-2.42, , , , 
17/11/18 17:54,-1.59,93.45,-2.51, , , , 
17/11/18 18:54,-1.59,94.99,-2.29, , , , 
17/11/18 19:54,-1.72,94.18,-2.54, , , , 
17/11/18 20:54,-1.72,95.4,-2.36, , , , 
17/11/18 21:54,-1.63,87.59,-3.43, , , , 
17/11/18 22:54,-2.02,84.6,-4.27, , , , 
17/11/18 23:54,-1.98,90.22,-3.37, , , , 
18/11/18 00:54,-2.15,87.76,-3.91, , , , 
18/11/18 01:54,-2.06,86.28,-4.05, , , , 
18/11/18 02:54,-2.1,87.87,-3.85, , , , 
18/11/18 03:54,-2.58,86.56,-4.51, , , , 
18/11/18 04:54,-2.62,87.26,-4.45, , , , 
18/11/18 05:54,-2.62,87.65,-4.39, , , , 
18/11/18 06:54,-2.92,86.37,-4.88, , , , 
18/11/18 07:54,-2.92,88.37,-4.58, , , , 
18/11/18 08:54,-2.92,89.23,-4.45, , , , 
18/11/18 09:54,-2.92,89.95,-4.34, , , , 
18/11/18 10:54,-2.79,91.16,-4.04, , , , 
18/11/18 11:54,-2.79,91.57,-3.98, , , , 
18/11/18 12:54,-2.62,92.03,-3.74, , , , 
18/11/18 13:54,-2.53,92.03,-3.66, , , , 
18/11/18 14:54,-2.45,91.7,-3.62, , , , 
18/11/18 15:54,-2.41,91.35,-3.63, , , , 
18/11/18 16:54,-2.28,94.05,-3.11, , , , 
18/11/18 17:54,-2.41,92.11,-3.52, , , , 
18/11/18 18:54,-2.53,92.42,-3.6, , , , 
18/11/18 19:54,-2.49,91.65,-3.67, , , , 
18/11/18 20:54,-2.58,92.06,-3.69, , , , 
18/11/18 21:54,-2.62,92.39,-3.69, , , , 
18/11/18 22:54,-2.62,92.82,-3.63, , , , 
18/11/18 23:54,-2.71,92.39,-3.77, , , , 
19/11/18 00:54,-2.88,93.1,-3.84, , , , 
19/11/18 01:54,-2.88,92.74,-3.89, , , , 
19/11/18 02:54,-2.92,93.48,-3.83, , , , 
19/11/18 03:54,-2.92,92.36,-3.99, , , , 
19/11/18 04:54,-2.92,91.54,-4.11, , , , 
19/11/18 05:54,-2.96,92.31,-4.04, , , , 
19/11/18 06:54,-3.09,91.92,-4.23, , , , 
19/11/18 07:54,-3.22,91.84,-4.36, , , , 
19/11/18 08:54,-3.35,93.78,-4.22, , , , 
19/11/18 09:54,-3.35,92.99,-4.33, , , , 
19/11/18 10:54,-3.39,93.31,-4.32, , , , 
19/11/18 11:54,-3.39,93.72,-4.27, , , , 
19/11/18 12:54,-3.39,95.29,-4.05, , , , 
19/11/18 13:54,-3.56,94.48,-4.33, , , , 
19/11/18 14:54,-3.61,93.67,-4.49, , , , 
19/11/18 15:54,-3.69,93.31,-4.62, , , , 
19/11/18 16:54,-3.91,92.88,-4.9, , , , 
19/11/18 17:54,-3.91,94.02,-4.74, , , , 
19/11/18 18:54,-3.99,93.99,-4.83, , , , 
19/11/18 19:54,-4.08,93.59,-4.97, , , , 
19/11/18 20:54,-4.21,93.5,-5.11, , , , 
19/11/18 21:54,-4.29,93.53,-5.19, , , , 
19/11/18 22:54,-4.34,91.92,-5.46, , , , 
19/11/18 23:54,-4.21,91.21,-5.43, , , , 
20/11/18 00:54,-4.21,91.62,-5.37, , , , 
20/11/18 01:54,-3.91,93.64,-4.79, , , , 
20/11/18 02:54,-3.82,93.99,-4.65, , , , 
20/11/18 03:54,-3.61,96.74,-4.06, , , , 
20/11/18 04:54,-3.39,96.01,-3.94, , , , 
20/11/18 05:54,-3.31,96.42,-3.8, , , , 
20/11/18 06:54,-3.52,95.21,-4.19, , , , 
20/11/18 07:54,-3.65,96.36,-4.15, , , , 
20/11/18 08:54,-3.91,95.15,-4.58, , , , 
20/11/18 09:54,-4.04,93.56,-4.93, , , , 
20/11/18 10:54,-4.25,93.15,-5.2, , , , 
20/11/18 11:54,-4.04,92.82,-5.03, , , , 
20/11/18 12:54,-3.05,95.77,-3.64, , , , 
20/11/18 13:54,-2.41,98.18,-2.66, , , , 
20/11/18 14:54,-2.1,99.98,-2.12, , , , 
20/11/18 15:54,-2.02,99.98,-2.03, , , , 
20/11/18 16:54,-1.89,99.98,-1.9, , , , 
20/11/18 17:54,-1.63,99.98,-1.64, , , , 
20/11/18 18:54,-1.76,99.98,-1.77, , , , 
20/11/18 19:54,-1.8,99.98,-1.82, , , , 
20/11/18 20:54,-1.72,99.98,-1.73, , , , 
20/11/18 21:54,-1.63,99.98,-1.64, , , , 
20/11/18 22:54,-1.29,99.98,-1.3, , , , 
20/11/18 23:54,-1.16,99.98,-1.17, , , , 
21/11/18 00:54,-1.25,99.98,-1.26, , , , 
21/11/18 01:54,-1.08,99.98,-1.08, , , , 
21/11/18 02:54,-1.08,99.98,-1.08, , , , 
21/11/18 03:54,-1.12,99.98,-1.13, , , , 
21/11/18 04:54,-1.2,99.98,-1.21, , , , 
21/11/18 05:54,-1.08,99.98,-1.08, , , , 
21/11/18 06:54,-0.99,99.98,-1, , , , 
21/11/18 07:54,-0.95,99.98,-0.96, , , , 
21/11/18 08:54,-0.86,99.98,-0.87, , , , 
21/11/18 09:54,-0.65,99.98,-0.65, , , , 
21/11/18 10:54,-0.65,99.98,-0.65, , , , 
21/11/18 11:54,-0.6,99.98,-0.61, , , , 
21/11/18 12:54,-0.52,99.98,-0.53, , , , 
21/11/18 13:54,-0.43,99.98,-0.44, , , , 
21/11/18 14:54,-0.35,99.98,-0.35, , , , 
21/11/18 15:54,-0.35,99.98,-0.35, , , , 
21/11/18 16:54,-0.35,99.98,-0.35, , , , 
21/11/18 17:54,-0.43,99.98,-0.44, , , , 
21/11/18 18:54,-0.43,99.98,-0.44, , , , 
21/11/18 19:54,-0.47,99.98,-0.48, , , , 
21/11/18 20:54,-0.47,99.98,-0.48, , , , 
21/11/18 21:54,-0.43,99.98,-0.44, , , , 
21/11/18 22:54,-0.43,99.98,-0.44, , , , 
21/11/18 23:54,-0.3,99.98,-0.31, , , , 
22/11/18 00:54,-0.3,99.98,-0.31, , , , 
22/11/18 01:54,-0.43,99.98,-0.44, , , , 
22/11/18 02:54,-0.3,99.98,-0.31, , , , 
22/11/18 03:54,-0.47,99.98,-0.48, , , , 
22/11/18 04:54,-0.43,99.98,-0.44, , , , 
22/11/18 05:54,-0.52,99.98,-0.53, , , , 
22/11/18 06:54,-0.52,99.98,-0.53, , , , 
22/11/18 07:54,-0.47,99.98,-0.48, , , , 
22/11/18 08:54,-0.47,99.98,-0.48, , , , 
22/11/18 09:54,-0.52,99.98,-0.53, , , , 
22/11/18 10:54,-0.47,99.98,-0.48, , , , 
22/11/18 11:54,-0.43,99.98,-0.44, , , , 
22/11/18 12:54,-0.47,99.98,-0.48, , , , 
22/11/18 13:54,-0.47,99.98,-0.48, , , , 
22/11/18 14:54,-0.39,99.98,-0.4, , , , 
22/11/18 15:54,-0.39,99.98,-0.4, , , , 
22/11/18 16:54,-0.39,99.98,-0.4, , , , 
22/11/18 17:54,-0.3,99.98,-0.31, , , , 
22/11/18 18:54,-0.43,99.98,-0.44, , , , 
22/11/18 19:54,-0.35,99.98,-0.35, , , , 
22/11/18 20:54,-0.35,99.98,-0.35, , , , 
22/11/18 21:54,-0.39,99.98,-0.4, , , , 
22/11/18 22:54,-0.35,99.98,-0.35, , , , 
22/11/18 23:54,-0.35,99.98,-0.35, , , , 
23/11/18 00:54,-0.43,99.98,-0.44, , , , 
23/11/18 01:54,-0.43,99.98,-0.44, , , , 
23/11/18 02:54,-0.43,99.98,-0.44, , , , 
23/11/18 03:54,-0.47,99.98,-0.48, , , , 
23/11/18 04:54,-0.47,99.98,-0.48, , , , 
23/11/18 05:54,-0.52,99.98,-0.53, , , , 
23/11/18 06:54,-0.52,99.98,-0.53, , , , 
23/11/18 07:54,-0.52,99.98,-0.53, , , , 
23/11/18 08:54,-0.6,99.98,-0.61, , , , 
23/11/18 09:54,-0.69,99.98,-0.7, , , , 
23/11/18 10:54,-0.73,99.98,-0.74, , , , 
23/11/18 11:54,-0.69,99.98,-0.7, , , , 
23/11/18 12:54,-0.73,99.98,-0.74, , , , 
23/11/18 13:54,-0.6,99.98,-0.61, , , , 
23/11/18 14:54,-0.69,99.98,-0.7, , , , 
23/11/18 15:54,-0.6,99.98,-0.61, , , , 
23/11/18 16:54,-0.77,99.98,-0.78, , , , 
23/11/18 17:54,-0.73,99.98,-0.74, , , , 
23/11/18 18:54,-0.73,99.98,-0.74, , , , 
23/11/18 19:54,-0.69,99.98,-0.7, , , , 
